age,earnings,industry,home_geoid,work_geoid
mid,low,other,060816120003,060816120004
mid,low,other,060816120003,060816120004
high,mid,other,060816120003,060816120004
high,high,other,060816120003,060816120004
mid,mid,other,060816120003,060816120004
mid,high,other,060816120003,060816120004
mid,mid,other,060816120003,060816120004
mid,mid,other,060816120003,060816120004
mid,low,other,060816120003,060816120004
mid,high,other,060816120003,060816121001
mid,high,other,060816120003,060816121001
mid,mid,other,060816120003,060816121001
mid,low,other,060816120003,060816121002
low,mid,trade_trans_util,060816120003,060816121003
high,mid,other,060816120003,060816121004
high,high,other,060816120003,060816121004
high,mid,other,060816120003,060816121004
low,low,trade_trans_util,060816120003,060816121005
mid,mid,trade_trans_util,060816120003,060816121005
low,mid,trade_trans_util,060816120003,060816121005
low,mid,trade_trans_util,060816120003,060816121005
low,mid,trade_trans_util,060816120003,060816121005
low,mid,trade_trans_util,060816120003,060816121005
mid,mid,other,060816120003,060816125001
mid,high,other,060816120003,060816125002
high,high,other,060816120003,060816125002
high,high,other,060816120003,060816126001
mid,low,goods_prod,060816120003,060816126001
low,low,goods_prod,060816120003,060816126001
low,low,goods_prod,060816120003,060816126001
mid,low,trade_trans_util,060816120003,060816126002
mid,low,other,060816120003,060816126003
mid,mid,other,060816120003,060816126003
mid,mid,other,060816120003,060816126003
mid,low,other,060816120003,060816126003
low,low,other,060816120003,060816126003
mid,low,other,060816120003,060816126003
mid,mid,other,060816120003,060816126003
mid,mid,other,060816120003,060816127001
mid,mid,other,060816120003,060816127001
mid,low,other,060816120003,060816127002
mid,low,other,060816120003,060816127002
high,mid,other,060816120003,060816129001
mid,mid,other,060816120003,060816129001
mid,mid,other,060816120003,060816129001
high,high,trade_trans_util,060816120003,060816130002
low,low,other,060816120003,060816130002
low,high,trade_trans_util,060816120003,060816130002
mid,high,other,060816120003,060816130002
high,high,other,060816120003,060816130002
mid,high,goods_prod,060816120003,060816132001
mid,high,other,060816120003,060816132002
mid,high,other,060816120003,060816132005
mid,high,goods_prod,060816120003,060816132005
mid,mid,other,060816120003,060816133001
mid,mid,other,060816120003,060816133001
low,high,other,060816120003,060816139002
mid,mid,other,060816120003,060816139004
high,high,other,060816120003,060816139004
high,high,other,060816120003,060816139004
mid,high,other,060816120003,060816139005
low,high,other,060816120003,060855046011
mid,high,other,060816120003,060855046011
mid,high,other,060816120003,060855046011
mid,high,other,060816120003,060855046011
high,high,other,060816120003,060855046011
high,high,other,060816120003,060855046011
mid,high,other,060816120003,060855046011
mid,high,other,060816120003,060855046011
mid,high,other,060816120003,060855046011
low,high,other,060816120003,060855046011
mid,high,other,060816120003,060855046011
low,high,other,060816120003,060855046011
mid,low,goods_prod,060816120003,060855046021
high,high,other,060816120003,060855046021
mid,mid,other,060816120003,060855046021
high,high,other,060816120003,060855046021
mid,low,goods_prod,060816120003,060855046021
mid,high,trade_trans_util,060816120003,060855047001
mid,mid,other,060816120003,060855084041
low,high,other,060816120003,060855086021
low,mid,trade_trans_util,060816120003,060855087042
mid,high,other,060816120003,060855088001
high,high,trade_trans_util,060816120003,060855091021
mid,high,trade_trans_util,060816120003,060855091021
high,high,other,060816120003,060855091054
mid,high,other,060816120003,060855091054
mid,high,other,060816120003,060855091054
mid,high,other,060816120003,060855091054
mid,high,other,060816120003,060855091054
low,high,other,060816120003,060855091054
mid,mid,other,060816120003,060855091063
mid,high,other,060816120003,060855091084
mid,mid,other,060816120003,060855091084
mid,high,other,060816120003,060855092023
low,high,other,060816120003,060855093041
low,high,other,060816120003,060855093041
low,high,other,060816120003,060855093041
mid,mid,other,060816120003,060855093041
mid,high,goods_prod,060816120003,060855093042
low,low,other,060816120003,060855096001
high,high,other,060816120003,060855099011
mid,high,goods_prod,060816120003,060855099012
low,mid,other,060816120003,060855100014
mid,mid,other,060816120003,060855102003
high,mid,goods_prod,060816120003,060855103002
high,high,goods_prod,060816120003,060855103002
high,mid,other,060816120003,060855103002
low,mid,other,060816120003,060855103002
high,mid,other,060816120003,060855103003
mid,mid,other,060816120003,060855104001
mid,mid,trade_trans_util,060816120003,060855104001
mid,mid,other,060816120003,060855105002
mid,high,other,060816120003,060855106003
mid,high,other,060816120003,060855106003
low,high,trade_trans_util,060816120003,060855107001
mid,low,other,060816120003,060855107003
mid,mid,other,060816120003,060855108032
low,low,other,060816120003,060855110004
mid,high,other,060816120003,060855113011
mid,high,trade_trans_util,060816120003,060855113011
mid,high,other,060816120003,060855113011
mid,mid,trade_trans_util,060816120003,060855113011
high,high,other,060816120003,060855113011
mid,low,other,060816120003,060855113012
mid,high,other,060816120003,060855113012
mid,mid,other,060816120003,060855113021
high,high,other,060816120003,060855113021
mid,mid,other,060816120003,060855113021
low,low,other,060816120003,060855113022
low,high,other,060816120003,060855113022
mid,high,other,060816120003,060855113022
high,high,other,060816120003,060855113022
mid,high,other,060816120003,060855113022
low,low,other,060816120003,060855113022
low,mid,other,060816120003,060855113022
high,high,other,060816120003,060855113022
high,high,other,060816120003,060855113022
low,mid,other,060816120003,060855113022
low,high,other,060816120003,060855113022
mid,high,other,060816120003,060855113023
high,low,other,060816120003,060855114001
low,high,other,060816120003,060855114001
high,low,other,060816120003,060855115001
high,high,other,060816120003,060855115001
low,mid,other,060816120003,060855115001
high,mid,other,060816120003,060855115001
high,mid,other,060816120003,060855115002
low,mid,goods_prod,060816120003,060855115002
low,mid,other,060816120003,060855115002
high,high,other,060816120003,060855115002
high,high,other,060816120003,060855116081
mid,high,other,060816120003,060855116081
low,high,other,060816120003,060855116081
low,high,trade_trans_util,060816120003,060855116081
mid,high,other,060816120003,060855116081
low,mid,trade_trans_util,060816120003,060855116081
low,mid,other,060816120003,060855116081
low,high,other,060816120003,060855116091
mid,high,other,060816120003,060855116091
mid,high,trade_trans_util,060816120003,060855116091
low,mid,other,060816120003,060855116091
mid,high,other,060816120003,060855116091
low,low,other,060816120003,060855116091
mid,high,trade_trans_util,060816120003,060855116091
low,high,other,060816120003,060855116091
low,high,other,060816120003,060855116091
low,high,other,060816120003,060855116091
mid,high,other,060816120003,060855116091
low,mid,trade_trans_util,060816120003,060855116091
low,low,other,060816120003,060855117051
mid,high,other,060816120003,060855117051
high,mid,other,060816120003,060855117051
high,high,other,060816120003,060855117051
mid,high,other,060816120003,060855117051
mid,low,other,060816120003,060855117051
mid,high,other,060816120003,060855117051
high,mid,trade_trans_util,060816120003,060855117051
low,high,trade_trans_util,060816120003,060855117051
mid,high,other,060816120003,060855117051
high,low,other,060816120003,060855117051
low,high,other,060816120003,060855117051
mid,high,other,060816120003,060855117051
high,high,other,060816120003,060855117051
high,low,other,060816120003,060855117051
high,high,other,060816120003,060855117051
high,mid,other,060816120003,060855117051
mid,high,trade_trans_util,060816120003,060855117051
high,high,other,060816120003,060855117051
mid,high,other,060816120003,060855117051
mid,high,other,060816120003,060855117051
mid,high,other,060816120003,060855117051
low,high,other,060816120003,060855117051
high,mid,trade_trans_util,060816120003,060855117051
mid,low,other,060816120003,060855117051
mid,low,other,060816120003,060855117051
mid,high,other,060816120003,060855117051
mid,high,other,060816120003,060855130001
mid,mid,other,060816120003,060855130001
low,mid,other,060816120003,060855130001
high,mid,other,060816120003,060855130001
mid,mid,other,060816120003,060855130001
mid,high,other,060816120003,060855130001
mid,mid,other,060816120003,060855130001
low,mid,other,060816120003,060855130001
high,mid,other,060816120003,060855130001
mid,low,goods_prod,060816120004,060014415031
mid,high,other,060816120004,060014415031
mid,high,goods_prod,060816120004,060014415031
mid,mid,goods_prod,060816120004,060014415031
mid,mid,goods_prod,060816120004,060014415031
low,high,goods_prod,060816120004,060014415031
low,mid,goods_prod,060816120004,060014415031
low,low,goods_prod,060816120004,060014415031
low,low,other,060816120004,060014441004
mid,high,trade_trans_util,060816120004,060014443021
low,high,goods_prod,060816120004,060014443022
high,low,other,060816120004,060816086002
mid,low,other,060816120004,060816086002
high,high,goods_prod,060816120004,060816086003
high,mid,other,060816120004,060816086003
low,mid,goods_prod,060816120004,060816086003
low,high,other,060816120004,060816086003
low,high,other,060816120004,060816089002
low,low,other,060816120004,060816090001
mid,low,other,060816120004,060816091001
mid,low,other,060816120004,060816091001
mid,low,other,060816120004,060816091001
mid,high,goods_prod,060816120004,060816091001
mid,mid,goods_prod,060816120004,060816091001
mid,high,goods_prod,060816120004,060816091001
low,high,other,060816120004,060816091001
high,high,trade_trans_util,060816120004,060816091002
high,low,trade_trans_util,060816120004,060816091002
high,mid,trade_trans_util,060816120004,060816091002
mid,high,goods_prod,060816120004,060816091002
high,mid,trade_trans_util,060816120004,060816091002
mid,high,trade_trans_util,060816120004,060816092012
low,mid,other,060816120004,060816092021
low,mid,other,060816120004,060816092021
mid,high,other,060816120004,060816092022
low,mid,other,060816120004,060816092022
low,high,other,060816120004,060816092022
mid,high,other,060816120004,060816092022
mid,high,other,060816120004,060816093001
mid,high,goods_prod,060816120004,060816094001
mid,high,goods_prod,060816120004,060816094001
high,high,other,060816120004,060816097002
low,high,other,060816120004,060816098002
mid,high,other,060816120004,060816100001
low,mid,other,060816120004,060816100001
high,low,other,060816120004,060816100001
high,mid,other,060816120004,060816100001
low,high,other,060816120004,060816100003
high,high,other,060816120004,060816102011
high,high,goods_prod,060816120004,060816102011
high,high,goods_prod,060816120004,060816102011
mid,high,other,060816120004,060816102011
high,mid,goods_prod,060816120004,060816102011
mid,mid,goods_prod,060816120004,060816102011
mid,mid,other,060816120004,060816102014
mid,mid,other,060816120004,060816102014
low,high,other,060816120004,060816102014
mid,high,other,060816120004,060816102021
low,low,other,060816120004,060816102021
low,high,other,060816120004,060816102021
mid,high,other,060816120004,060816102021
mid,high,trade_trans_util,060816120004,060816102021
low,high,other,060816120004,060816102021
mid,high,other,060816120004,060816102021
high,high,other,060816120004,060816102021
mid,high,other,060816120004,060816102021
low,high,other,060816120004,060816102021
low,high,other,060816120004,060816102021
low,high,other,060816120004,060816102021
mid,low,other,060816120004,060816102021
mid,high,trade_trans_util,060816120004,060816102021
